index_source,id_source,title_source,authors_source,authors_pub,title_pub,titleMatch,url_source,cited_by_source,id_target,title,authors,totalCitations,url,authoerOverlaps,selfcitations
514,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang","J ZHU,Y SHANG,M ZHANG",Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling.,High,https://www.nature.com/articles/nrn.2016.18,137.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,3,1
405,8992377996879775611,Epithelial homeostasis,"IG Macara, R Guyer, G Richardson, Y Huo, SM Ahmed",,,None,https://www.sciencedirect.com/science/article/pii/S0960982214007854,115.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
516,1402947212552464247,"MEK1 is required for PTEN membrane recruitment, AKT regulation, and the maintenance of peripheral tolerance","K Zmajkovicova, V Jesenberger, F Catalanotti…","K ZMAJKOVICOVA,V JESENBERGER,F CATALANOTTI,C BAUMGARTNER,G REYES,M BACCARINI","MEK1 is required for PTEN membrane recruitment, AKT regulation, and the maintenance of peripheral tolerance.",High,https://www.sciencedirect.com/science/article/pii/S1097276513001019,96.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
20,17422161544730430595,MAGUKs: multifaceted synaptic organizers,"S Won, JM Levy, RA Nicoll, KW Roche","S WON,JM LEVY,RA NICOLL,KW ROCHE",MAGUKs: multifaceted synaptic organizers.,High,https://www.sciencedirect.com/science/article/pii/S0959438817300508,84.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
518,11568346762415393374,Structure of Crumbs tail in complex with the PALS1 PDZ–SH3–GK tandem reveals a highly specific assembly mechanism for the apical Crumbs complex,"Y Li, Z Wei, Y Yan, Q Wan, Q Du…","Y LI,Z WEI,Y YAN,Q WAN,Q DU,M ZHANG",Structure of Crumbs tail in complex with the PALS1 PDZ-SH3-GK tandem reveals a highly specific assembly mechanism for the apical Crumbs complex.,High,https://www.pnas.org/content/111/49/17444.short,71.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,1,1
519,15396818077256717400,Aurora A triggers Lgl cortical release during symmetric division to control planar spindle orientation,"CA Carvalho, S Moreira, G Ventura, CE Sunkel…","CA CARVALHO,S MOREIRA,G VENTURA,CE SUNKEL,E MORAIS-DE-SÁ",Aurora A triggers Lgl cortical release during symmetric division to control planar spindle orientation.,High,https://www.sciencedirect.com/science/article/pii/S0960982214013621,66.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
413,14055277995097940843,Concomitant binding of Afadin to LGN and F-actin directs planar spindle orientation,"M Carminati, S Gallini, L Pirovano, A Alfieri…","M CARMINATI,S GALLINI,L PIROVANO,A ALFIERI,S BISI,M MAPELLI",Concomitant binding of Afadin to LGN and F-actin directs planar spindle orientation.,High,https://www.nature.com/articles/nsmb.3152,65.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
521,2657448047484046195,Dlg1 controls planar spindle orientation in the neuroepithelium through direct interaction with LGN,"M Saadaoui, M Machicoane, F di Pietro, F Etoc…","M SAADAOUI,M MACHICOANE,F DI PIETRO,F ETOC,A ECHARD,X MORIN",Dlg1 controls planar spindle orientation in the neuroepithelium through direct interaction with LGN.,High,https://rupress.org/jcb/article/206/6/707/37774,62.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
522,3630451802969422880,Evolution of an ancient protein function involved in organized multicellularity in animals,"DP Anderson, DS Whitney, V Hanson-Smith…","DP ANDERSON,DS WHITNEY,V HANSON-SMITH,A WOZNICA,W CAMPODONICO-BURNETT,BF VOLKMAN,N KING,JW THORNTON,KE PREHODA",Correction: Evolution of an ancient protein function involved in organized multicellularity in animals.,High,https://elifesciences.org/articles/10147,59.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
523,7497317851290524517,Phosphorylation-dependent interaction between tumor suppressors Dlg and Lgl,"J Zhu, Y Shang, Q Wan, Y Xia, J Chen, Q Du, M Zhang","J ZHU,Y SHANG,Q WAN,Y XIA,J CHEN,Q DU,M ZHANG",Phosphorylation-dependent interaction between tumor suppressors Dlg and Lgl.,High,https://www.nature.com/articles/cr201416,57.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,3,1
418,2823285896253906989,An oblique view on the role of spindle orientation in vertebrate neurogenesis,"E Peyre, X Morin","E PEYRE,X MORIN",An oblique view on the role of spindle orientation in vertebrate neurogenesis.,High,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1440-169X.2012.01350.x,54.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
525,5821631691185750342,"The occludin and ZO-1 complex, defined by small angle X-ray scattering and NMR, has implications for modulating tight junction permeability","BR Tash, MC Bewley, M Russo…","BR TASH,MC BEWLEY,M RUSSO,JM KEIL,KA GRIFFIN,JM SUNDSTROM,DA ANTONETTI,F TIAN,JM FLANAGAN","The occludin and ZO-1 complex, defined by small angle X-ray scattering and NMR, has implications for modulating tight junction permeability.",High,https://www.pnas.org/content/109/27/10855.short,54.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
526,5848061453100497667,Spindle orientation: a question of complex positioning,"DT Bergstralh, NS Dawney, D St Johnston","DT BERGSTRALH,NS DAWNEY,D ST JOHNSTON",Spindle orientation: a question of complex positioning.,High,https://journals.biologists.com/dev/article-abstract/144/7/1137/48341,55.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
527,9432762186957192791,Resequencing and association analysis of six PSD-95-related genes as possible susceptibility genes for schizophrenia and autism spectrum disorders,"J Xing, H Kimura, C Wang, K Ishizuka, I Kushima…","J XING,H KIMURA,C WANG,K ISHIZUKA,I KUSHIMA,Y ARIOKA,A YOSHIMI,Y NAKAMURA,T SHIINO,T OYA-ITO,Y TAKASAKI,Y UNO,T OKADA,T IIDAKA,B ALEKSIC,D MORI,N OZAKI",Resequencing and Association Analysis of Six PSD-95-Related Genes as Possible Susceptibility Genes for Schizophrenia and Autism Spectrum Disorders.,High,https://www.nature.com/articles/srep27491.,53.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
528,9321673388187804834,SAP97-mediated ADAM10 trafficking from Golgi outposts depends on PKC phosphorylation,"C Saraceno, E Marcello, D Di Marino, B Borroni…","C SARACENO,E MARCELLO,D DI MARINO,B BORRONI,S CLAEYSEN,J PERROY,A PADOVANI,A TRAMONTANO,F GARDONI,M DI LUCA",SAP97-mediated ADAM10 trafficking from Golgi outposts depends on PKC phosphorylation.,High,https://www.nature.com/articles/cddis2014492,54.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
37,8796556845039587004,Phase separation-mediated TARP/MAGUK complex condensation and AMPA receptor synaptic transmission,"M Zeng, J Díaz-Alonso, F Ye, X Chen, J Xu, Z Ji…","M ZENG,J DÍAZ-ALONSO,F YE,X CHEN,J XU,Z JI,RA NICOLL,M ZHANG",Phase Separation-Mediated TARP/MAGUK Complex Condensation and AMPA Receptor Synaptic Transmission.,High,https://www.sciencedirect.com/science/article/pii/S0896627319306853,57.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,1,1
530,4095014450119753960,Characterization of the structure and intermolecular interactions between the connexin 32 carboxyl-terminal domain and the protein partners synapse-associated …,"K Stauch, F Kieken, P Sorgen","K STAUCH,F KIEKEN,P SORGEN",Characterization of the structure and intermolecular interactions between the connexin 32 carboxyl-terminal domain and the protein partners synapse-associated protein 97 and calmodulin.,High,https://www.jbc.org/article/S0021-9258(20)47800-7/abstract,36.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
281,6826944998539703978,Protein complex assemblies in epithelial cell polarity and asymmetric cell division,"W Wen, M Zhang","W WEN,M ZHANG",Protein Complex Assemblies in Epithelial Cell Polarity and Asymmetric Cell Division.,High,https://www.sciencedirect.com/science/article/pii/S0022283617304503,40.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2,1
49,14829649304716260895,PDZ ligand binding-induced conformational coupling of the PDZ–SH3–GK tandems in PSD-95 family MAGUKs,"M Zeng, F Ye, J Xu, M Zhang","M ZENG,F YE,J XU,M ZHANG",PDZ Ligand Binding-Induced Conformational Coupling of the PDZ-SH3-GK Tandems in PSD-95 Family MAGUKs.,High,https://www.sciencedirect.com/science/article/pii/S0022283617305417,36.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,1,1
284,12865710700280255412,A binding site outside the canonical PDZ domain determines the specific interaction between Shank and SAPAP and their function,"M Zeng, Y Shang, T Guo, Q He…","M ZENG,Y SHANG,T GUO,Q HE,WH YUNG,K LIU,M ZHANG",A binding site outside the canonical PDZ domain determines the specific interaction between Shank and SAPAP and their function.,High,https://www.pnas.org/content/113/22/E3081.short,34.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2,1
534,11649926717433396751,"Proteasome-independent polyubiquitin linkage regulates synapse scaffolding, efficacy, and plasticity","Q Ma, H Ruan, L Peng, M Zhang…","Q MA,H RUAN,L PENG,M ZHANG,MU GACK,WD YAO","Proteasome-independent polyubiquitin linkage regulates synapse scaffolding, efficacy, and plasticity.",High,https://www.pnas.org/content/114/41/E8760.short,32.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,1,1
535,3943546634303837456,Novel mechanism of tumor suppression by polarity gene discs large 1 (DLG1) revealed in a murine model of pediatric B-ALL,"GJ Sandoval, DB Graham, GB Gmyrek…","GJ SANDOVAL,DB GRAHAM,GB GMYREK,HM AKILESH,K FUJIKAWA,B SAMMUT,D BHATTACHARYA,S SRIVATSAN,A KIM,AS SHAW,K YANG-IOTT,CH BASSING,E DUNCAVAGE,RJ XAVIER,W SWAT",Novel mechanism of tumor suppression by polarity gene discs large 1 (DLG1) revealed in a murine model of pediatric B-ALL.,High,https://cancerimmunolres.aacrjournals.org/content/1/6/426.short,28.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,0
536,5809994013471375504,DLG5 in cell polarity maintenance and cancer development,"J Liu, J Li, Y Ren, P Liu","J LIU,J LI,Y REN,P LIU",DLG5 in cell polarity maintenance and cancer development.,High,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4046881/,30.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
288,15699679757863684213,Synaptic targeting and function of SAPAPs mediated by phosphorylation-dependent binding to PSD-95 MAGUKs,"J Zhu, Q Zhou, Y Shang, H Li, M Peng, X Ke, Z Weng…","J ZHU,Q ZHOU,Y SHANG,H LI,M PENG,X KE,Z WENG,R ZHANG,X HUANG,SSC LI,G FENG,Y LU,M ZHANG",Synaptic Targeting and Function of SAPAPs Mediated by Phosphorylation-Dependent Binding to PSD-95 MAGUKs.,High,https://www.sciencedirect.com/science/article/pii/S2211124717317916,30.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,3,1
58,14547828783922575692,Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division,"Z Shan, Y Tu, Y Yang, Z Liu, M Zeng, H Xu…","Z SHAN,Y TU,Y YANG,Z LIU,M ZENG,H XU,J LONG,M ZHANG,Y CAI,W WEN",Basal condensation of Numb and Pon complex via phase transition during Drosophila neuroblast asymmetric division.,High,https://www.nature.com/articles/s41467-018-03077-3,32.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2,1
539,8819402435117681862,Pins is not required for spindle orientation in the Drosophila wing disc,"Dan T Bergstralh, Holly E Lovegrove, Izabela Kujawiak, Nicole S Dawney, Jinwei Zhu, Samantha Cooper, Rongguang Zhang, Daniel St Johnston",,,None,https://journals.biologists.com/dev/article-abstract/143/14/2573/47585,28.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
540,9889160592186857539,Structure of an enzyme-derived phosphoprotein recognition domain,"CA Johnston, CQ Doe, KE Prehoda","CA JOHNSTON,CQ DOE,KE PREHODA",Structure of an enzyme-derived phosphoprotein recognition domain.,High,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0036014,27.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
541,8309063750505454767,Postsynaptic density 95 (PSD-95) serine 561 phosphorylation regulates a conformational switch and bidirectional dendritic spine structural plasticity,"Q Wu, M Sun, LP Bernard, H Zhang","Q WU,M SUN,LP BERNARD,H ZHANG",Postsynaptic density 95 (PSD-95) serine 561 phosphorylation regulates a conformational switch and bidirectional dendritic spine structural plasticity.,High,https://www.jbc.org/article/S0021-9258(20)34003-5/abstract,25.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
441,14769117065271040778,Crystal structures of the scaffolding protein LGN reveal the general mechanism by which GoLoco binding motifs inhibit the release of GDP from Gαi,"M Jia, J Li, J Zhu, W Wen, M Zhang, W Wang","M JIA,J LI,J ZHU,W WEN,M ZHANG,W WANG",Crystal structures of the scaffolding protein LGN reveal the general mechanism by which GoLoco binding motifs inhibit the release of GDP from Gαi.,High,https://www.jbc.org/article/S0021-9258(20)62480-2/abstract,22.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,4,1
442,15928999661500610747,Molecular mechanisms in spindle positioning: structures and new concepts,"L Stevermann, D Liakopoulos","L STEVERMANN,D LIAKOPOULOS",Molecular mechanisms in spindle positioning: structures and new concepts.,High,https://www.sciencedirect.com/science/article/pii/S0955067412001688,22.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,0,-1
