id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
4023046620459650626,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H Li, Q Chen, C Shan, C Guo, X Yang…",https://www.frontiersin.org/articles/10.3389/fmolb.2020.00001/full,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",355,32039235.0,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation.,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H LI,Q CHEN,C SHAN,C GUO,X YANG,Y CHEN,J ZHU,Q OUYANG",4023046620459650626,High,0,0
17554073166482509030,Distinguishing Melanocytic Nevi from Melanoma by DNA Copy Number Changes: Array-Comparative Genomic Hybridization as a Research Tool,AI Mahas,https://rave.ohiolink.edu/etdc/view?acc_num=wright1437782090,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",579,16405569.0,Distinguishing melanocytic nevi from melanoma by DNA copy number changes: comparative genomic hybridization as a research and diagnostic tool.,Distinguishing Melanocytic Nevi from Melanoma by DNA Copy Number Changes: Array-Comparative Genomic Hybridization as a Research Tool,"J BAUER,BC BASTIAN",17554073166482509030,High,0,-1
8136460954668696013,Epithelial Cell Growth and Polarity Establishment,Y Li,https://search.proquest.com/openview/8670ab988a419533c257d81155939d28/1?pq-origsite=gscholar&cbl=2026366,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",580,,,Epithelial Cell Growth and Polarity Establishment,,8136460954668696013,None,0,-1
4302598491446166034,Differentiation of Cav1. 2 and Cav1. 3 pharmacology and role of RyR2 in pancreatic beta-cell electrophysiology,S Tang,https://hammer.purdue.edu/articles/thesis/Differentiation_of_Cav1_2_and_Cav1_3_pharmacology_and_role_of_RyR2_in_pancreatic_beta-cell_electrophysiology/14984691,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",581,,,Differentiation of Cav1. 2 and Cav1. 3 pharmacology and role of RyR2 in pancreatic beta-cell electrophysiology,,4302598491446166034,None,0,-1
1648436147123856231,hDlg controls the trafficking of gap junction protein Cx43 in normal keratinocytes and human papillomavirus-positive tumour cells,L Dong,http://theses.gla.ac.uk/82160/,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",582,,,hDlg controls the trafficking of gap junction protein Cx43 in normal keratinocytes and human papillomavirus-positive tumour cells,,1648436147123856231,None,0,-1
o7q-Lyy3fk8J,The Role of Occludin Ser471 in Ion Permeability,A Ramshekar,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/169410/raniket.pdf?sequence=1,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",583,,,The Role of Occludin Ser471 in Ion Permeability,,o7q-Lyy3fk8J,None,0,-1
3662361834359199766,Interaction between Discs large and GPSM2: A Comparison Across Species,"E Schiller, DT Bergstralh",https://www.biorxiv.org/content/10.1101/2021.07.31.454595.abstract,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",484,34596678.0,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,Interaction between Discs large and GPSM2: A Comparison Across Species,"EA SCHILLER,DT BERGSTRALH",3662361834359199766,High,0,-1
11068314736467622078,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species,"EA Schiller, DT Bergstralh",https://journals.biologists.com/bio/article-abstract/10/11/bio058982/272664,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",485,34596678.0,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species.,Interaction between Discs large and Pins/LGN/GPSM2: a comparison across species,"EA SCHILLER,DT BERGSTRALH",11068314736467622078,High,0,-1
11646919527906266890,In Vivo Analysis of the LIN-2/7/10 Complex in Spatial Regulation of LET-23 EGFR Signalling C. Elegans,KD Gauthier,https://search.proquest.com/openview/2f1a42798e8ba68c373cdbc049e0f570/1?pq-origsite=gscholar&cbl=44156,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",586,,,In Vivo Analysis of the LIN-2/7/10 Complex in Spatial Regulation of LET-23 EGFR Signalling C. Elegans,,11646919527906266890,None,0,-1
3235842466642004769,Systematic assessment of the role of Dynein regulators in oriented cell divisions by live RNAi screen in a novel vertebrate model of spindle orientation,MF Di Pietro,https://tel.archives-ouvertes.fr/tel-01592476/,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",587,,,Systematic assessment of the role of Dynein regulators in oriented cell divisions by live RNAi screen in a novel vertebrate model of spindle orientation,,3235842466642004769,None,0,-1
12322498728324740776,Molecular contribution of the Aurora-A kinase and the junctional protein Afadin to oriented cell divisions,S Gallini,https://air.unimi.it/handle/2434/354581,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",487,,,Molecular contribution of the Aurora-A kinase and the junctional protein Afadin to oriented cell divisions,,12322498728324740776,None,0,-1
17280958087342842749,Role of a highly conserved region of the NF-kappaB essential modulator in its scaffolding function,RA Shaffer,https://search.proquest.com/openview/b48a3f24e24b8641ea6a388b82f9e783/1?pq-origsite=gscholar&cbl=18750&diss=y,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",589,,,Role of a highly conserved region of the NF-kappaB essential modulator in its scaffolding function,,17280958087342842749,None,0,-1
11833301700376221741,Membrane-associated Guanylate Kinase Inverted-3 Modulates Enterovirus Replication through AKT Signaling Activation,"JH Park, YN Namgung, BK Lim",https://www.koreascience.or.kr/article/JAKO201635059343061.page,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",590,,,Membrane-associated Guanylate Kinase Inverted-3 Modulates Enterovirus Replication through AKT Signaling Activation,,11833301700376221741,None,0,-1
fmwejQBOt6IJ,[CITATION][C],,,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",374,,,[CITATION][C],,fmwejQBOt6IJ,None,0,-1
4853085254690569857,Entropy of stapled peptide inhibitors in free state is the major contributor to the improvement of binding affinity with the GK domain,"IC Unarta, J Xu, Y Shang, CHP Cheung, R Zhu…",https://pubs.rsc.org/en/content/articlehtml/2021/cb/d1cb00087j,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",375,,,Entropy of stapled peptide inhibitors in free state is the major contributor to the improvement of binding affinity with the GK domain,,4853085254690569857,None,1,1
14570813241422699130,Phosphorylation of the Tight Junction Protein Occludin Regulates Epithelial Monolayer Proliferation and Maturation.,MT Bolinger,https://deepblue.lib.umich.edu/handle/2027.42/133405,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",593,,,Phosphorylation of the Tight Junction Protein Occludin Regulates Epithelial Monolayer Proliferation and Maturation.,,14570813241422699130,None,0,-1
2AzinU2DtyUJ,"Pins is not Required for Spindle Orientation in the
Wing Disc","D Bergstralh, HE Lovegrove, I Kujawiak, NS Dawney…",https://www.repository.cam.ac.uk/handle/1810/256538,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",594,,,"Pins is not Required for Spindle Orientation in the
Wing Disc",,2AzinU2DtyUJ,None,0,0
197284338955406064,"Epithelial integrity, junctional complexes, and biomarkers associated with intestinal functions","A Alizadeh, P Akbari, J Garssen, J Fink-Gremmels…",https://www.tandfonline.com/doi/abs/10.1080/21688370.2021.1996830,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",595,34719339.0,"Epithelial integrity, junctional complexes, and biomarkers associated with intestinal functions.","Epithelial integrity, junctional complexes, and biomarkers associated with intestinal functions","A ALIZADEH,P AKBARI,J GARSSEN,J FINK-GREMMELS,S BRABER",197284338955406064,High,0,0
15091003041934219930,Structure-Function Studies of Scaffolding Proteins Involved in the Formation of Neuronal Connections: AIDA1 and CASKIN2,E Smirnova,https://yorkspace.library.yorku.ca/xmlui/handle/10315/33546,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",596,,,Structure-Function Studies of Scaffolding Proteins Involved in the Formation of Neuronal Connections: AIDA1 and CASKIN2,,15091003041934219930,None,0,-1
15149279808295658396,Studying human neuropsychiatric disease in DLG2 deficient neurons,B Sanders,http://orca.cf.ac.uk/id/eprint/137758,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",384,,,Studying human neuropsychiatric disease in DLG2 deficient neurons,,15149279808295658396,None,0,-1
11357483311412032035,"Min Jia1, 2, 5, Jianchao Li3, 5, Jinwei Zhu1, 3, Wenyu Wen1, Mingjie Zhang3, 4, and Wenning Wang1","M Zhang, W Wang",https://www.researchgate.net/profile/Wenning-Wang/publication/230804786_Crystal_Structures_of_the_Scaffolding_Protein_LGN_Reveal_the_General_Mechanism_by_Which_GoLoco_Binding_Motifs_Inhibit_the_Release_of_GDP_from_G_i/links/0912f505bdb82d2fbe000000/Crystal-Structures-of-the-Scaffolding-Protein-LGN-Reveal-the-General-Mechanism-by-Which-GoLoco-Binding-Motifs-Inhibit-the-Release-of-GDP-from-G-i.pdf,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",497,,,"Min Jia1, 2, 5, Jianchao Li3, 5, Jinwei Zhu1, 3, Wenyu Wen1, Mingjie Zhang3, 4, and Wenning Wang1",,11357483311412032035,None,2,1
7060007153488633756,The postsynaptic MAGUK scaffold protein MPP2 organises a distinct interactome that incorporates GABAA receptors at the periphery of excitatory synapses,"B Schmerl, N Gimber, B Kuropka, J Rentsch, SA Kunde…",https://www.biorxiv.org/content/10.1101/2020.05.29.123034v1.abstract,1.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",599,,,The postsynaptic MAGUK scaffold protein MPP2 organises a distinct interactome that incorporates GABAA receptors at the periphery of excitatory synapses,,7060007153488633756,None,0,0
8207666451325344471,Functional analysis of disease-associated CASK missense mutations,YE Pan,https://ediss.sub.uni-hamburg.de/handle/ediss/8373,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",389,,,Functional analysis of disease-associated CASK missense mutations,,8207666451325344471,None,0,-1
14942341051751303819,Computational assessment of the effect of allosteric mutations on the dynamics of PDZ domains,N Kocatuğ,http://research.sabanciuniv.edu/36608/,,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",601,,,Computational assessment of the effect of allosteric mutations on the dynamics of PDZ domains,,14942341051751303819,None,0,-1
17222206320690718458,"The nuclear mitotic apparatus (NuMA) protein: A key player for nuclear formation, spindle assembly, and spindle positioning","T Kiyomitsu, S Boerner",https://www.frontiersin.org/articles/10.3389/fcell.2021.653801/full?utm_source=F-NTF&utm_medium=EMLX&utm_campaign=PRD_FEOPS_20170000_ARTICLE,1.0,2935814447994661518,Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho‐protein‐binding modules,101,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2935814447994661518,2935814447994661518,"J Zhu, Y Shang, C Xia, W Wang, W Wen, M Zhang",501,33869212.0,"The Nuclear Mitotic Apparatus (NuMA) Protein: A Key Player for Nuclear Formation, Spindle Assembly, and Spindle Positioning.","The nuclear mitotic apparatus (NuMA) protein: A key player for nuclear formation, spindle assembly, and spindle positioning","T KIYOMITSU,S BOERNER",17222206320690718458,High,0,-1
